1674.jpg: [-5.26045036315918, -0.3360103964805603, -3.632962465286255, 0.04428248852491379, -5.894338607788086, -5.63932466506958, -1.3393043279647827, -2.4197885990142822]
1718.jpg: [-4.16105318069458, -1.73357093334198, -4.556341648101807, -4.9400858879089355, -2.8977954387664795, -5.546365737915039, 1.6230604648590088, -3.1171348094940186]
1854.jpg: [-3.9323666095733643, -2.370569944381714, -4.057838439941406, -3.941831111907959, -1.0523226261138916, -5.819290637969971, -0.17794448137283325, -3.2460904121398926]
1927.jpg: [-2.952542781829834, -2.0926146507263184, -4.424957752227783, -5.872754096984863, -1.400966763496399, -1.9054092168807983, -6.4040608406066895, -0.026141373440623283]
1971.jpg: [-2.116234064102173, -1.9914664030075073, -1.3159620761871338, -6.036221504211426, -3.2208383083343506, -5.825584411621094, -1.0098674297332764, -2.8409998416900635]
2041.jpg: [-2.9219307899475098, -2.303621768951416, -4.86099910736084, -3.557612419128418, -4.846350193023682, -5.20983362197876, 1.6904233694076538, -2.7663562297821045]
2052.jpg: [-1.1161091327667236, -1.9686691761016846, 1.4675476551055908, -4.158890247344971, -5.033297538757324, -2.6983425617218018, -6.249979496002197, -2.7021238803863525]
2074.jpg: [-2.7001543045043945, -2.583019495010376, -1.6538149118423462, -2.162229061126709, -4.150113582611084, -5.03339958190918, -5.8728508949279785, -2.335602283477783]
2078.jpg: [-3.552600383758545, -0.4346965253353119, -3.349975109100342, -5.334902763366699, -3.7943167686462402, -2.864556312561035, -7.027075290679932, 0.0025233235210180283]
2124.jpg: [-4.392603397369385, -2.3165223598480225, -3.3742103576660156, 3.8535993099212646, -5.2640252113342285, -5.228530406951904, -5.7764058113098145, -2.0045697689056396]
2126.jpg: [-3.633786916732788, -3.9179182052612305, -3.435093402862549, 2.151979684829712, -5.1207356452941895, -5.262293815612793, -3.2637856006622314, -2.8363566398620605]
2212.jpg: [-4.095925331115723, -2.739426374435425, -4.509765148162842, 4.356353282928467, -4.841317176818848, -4.8733296394348145, -3.718884229660034, -3.42974591255188]
2330.jpg: [1.047177791595459, -3.341355085372925, -2.1855313777923584, -4.349390506744385, -4.74650764465332, -5.217732906341553, -4.5825514793396, -3.8397583961486816]
2333.jpg: [0.14982570707798004, -0.36864468455314636, -5.926641464233398, -5.596024036407471, -4.8860392570495605, -3.3191823959350586, -7.021233558654785, -2.2655141353607178]
2334.jpg: [0.8761158585548401, -1.4173470735549927, -5.948358058929443, -4.959774971008301, -6.015120983123779, -3.280484437942505, -6.33365535736084, -2.430960178375244]
2336.jpg: [0.38112199306488037, -1.0977946519851685, -4.445826530456543, -5.304365158081055, -5.578647613525391, -2.9235706329345703, -7.242385387420654, -2.4870243072509766]
2338.jpg: [1.4566092491149902, -2.0676634311676025, -5.112152099609375, -5.25253438949585, -5.27039098739624, -3.3833911418914795, -6.881980895996094, -2.5125341415405273]
2339.jpg: [0.6167464256286621, -0.8160580396652222, -5.733863353729248, -5.705012321472168, -5.331444263458252, -2.268495798110962, -7.194465160369873, -2.7513856887817383]
2342.jpg: [1.776592493057251, -2.7332406044006348, -4.518460750579834, -4.777502059936523, -5.135147571563721, -5.379630088806152, -5.5671491622924805, -2.0471200942993164]
2344.jpg: [-2.0693917274475098, 2.345811367034912, -5.09063720703125, -4.845986366271973, -4.90289306640625, -5.177099704742432, -5.512325763702393, -4.45231819152832]
2346.jpg: [0.03080195002257824, -3.494199514389038, -1.6204397678375244, -3.5393478870391846, -5.944320201873779, -5.421764850616455, -3.007736921310425, -2.7702698707580566]
2348.jpg: [1.5153943300247192, -2.791295289993286, -2.8416504859924316, -5.197794437408447, -4.556856632232666, -4.179873943328857, -6.761369705200195, -3.355881929397583]
2352.jpg: [0.9708085060119629, -1.5116955041885376, -5.1792402267456055, -5.218555450439453, -5.28098726272583, -5.008829116821289, -6.448215961456299, -2.309999942779541]
2354.jpg: [0.8487938046455383, -1.4990853071212769, -5.053677082061768, -5.221078872680664, -5.84073543548584, -3.103001356124878, -6.975376129150391, -2.14160418510437]
2357.jpg: [-0.06612677872180939, -0.9327372312545776, -6.02352237701416, -5.161191463470459, -4.463639736175537, -3.981051206588745, -7.651855945587158, -1.5884054899215698]
2362.jpg: [-0.4451814293861389, 0.1759939044713974, -4.984162330627441, -5.138700008392334, -5.343808650970459, -1.7859910726547241, -7.584694862365723, -2.6556334495544434]
2363.jpg: [1.1643073558807373, -1.2508126497268677, -6.263438701629639, -4.675434589385986, -5.623830795288086, -3.934339761734009, -6.480807781219482, -2.502009153366089]
2367.jpg: [1.5699535608291626, -3.304868698120117, -2.2283880710601807, -4.913055419921875, -5.205204486846924, -4.793839931488037, -6.0077433586120605, -2.2639412879943848]
2368.jpg: [-0.7699614763259888, -2.2551157474517822, -0.6532524228096008, -5.212418556213379, -4.549057960510254, -3.426476240158081, -6.759854316711426, -2.102818489074707]
2372.jpg: [0.36300772428512573, -2.5046863555908203, -3.189495801925659, -5.542401313781738, -4.799297332763672, -5.312954902648926, -5.232763290405273, -1.5161359310150146]
2373.jpg: [0.9118794202804565, -1.6719871759414673, -4.2242655754089355, -5.05615234375, -5.385679721832275, -2.824439764022827, -7.44509744644165, -2.959981918334961]
2374.jpg: [0.2793189287185669, -0.8290699124336243, -2.496020793914795, -5.438676834106445, -6.236049652099609, -3.4068050384521484, -6.820468902587891, -3.6212522983551025]
2381.jpg: [1.1330918073654175, -0.6959657073020935, -4.946366786956787, -5.182929039001465, -6.377720355987549, -3.4136745929718018, -7.0180487632751465, -2.8272600173950195]
2382.jpg: [1.4613635540008545, -2.874706745147705, -2.841383695602417, -5.324939250946045, -5.593592643737793, -4.137353420257568, -6.262016773223877, -2.448269844055176]
2385.jpg: [1.162207007408142, -3.7417471408843994, -1.9303598403930664, -5.192157745361328, -4.221582889556885, -5.497416973114014, -5.1816840171813965, -1.693302035331726]
2387.jpg: [1.091629981994629, -1.66183340549469, -5.4691314697265625, -5.539455413818359, -4.241077423095703, -3.2887165546417236, -7.345634460449219, -2.820525646209717]
2392.jpg: [1.3203274011611938, -1.4729145765304565, -5.471843242645264, -5.3517656326293945, -4.345779895782471, -4.296477794647217, -7.086490631103516, -2.0596463680267334]
2395.jpg: [1.593705415725708, -3.2835605144500732, -1.7363228797912598, -3.847066879272461, -5.9744439125061035, -4.704793930053711, -5.435830116271973, -3.753082752227783]
2396.jpg: [0.1791004091501236, -0.28393495082855225, -6.226835250854492, -5.678902626037598, -5.155704498291016, -3.7188210487365723, -6.817366600036621, -1.9882725477218628]
2400.jpg: [1.6663708686828613, -1.643507480621338, -5.444342136383057, -4.986281871795654, -5.2201056480407715, -3.8841452598571777, -6.809347629547119, -2.951063632965088]
2405.jpg: [0.6806041598320007, -1.2153725624084473, -3.768402099609375, -5.603850364685059, -5.2611985206604, -3.2458345890045166, -7.5585222244262695, -2.393663167953491]
2414.jpg: [0.8892745971679688, -1.151780366897583, -5.983978271484375, -4.372518539428711, -6.05806303024292, -4.054528713226318, -6.343604564666748, -2.390697717666626]
2416.jpg: [0.4240584969520569, -3.394989490509033, -2.4691989421844482, -3.951214551925659, -5.132721424102783, -5.359887599945068, -3.6563150882720947, -2.6214704513549805]
2419.jpg: [-0.7909889221191406, -2.853092908859253, 0.7811807990074158, -3.417428731918335, -4.79787015914917, -4.021043300628662, -6.449392318725586, -3.1222281455993652]
2433.jpg: [2.092021942138672, -2.7382495403289795, -3.450186014175415, -4.026911735534668, -5.584184646606445, -5.30682373046875, -5.371947765350342, -2.966858148574829]
2435.jpg: [0.10815877467393875, -1.1618143320083618, -4.366687297821045, -4.79541540145874, -6.151622772216797, -2.7026708126068115, -7.292609691619873, -1.9959462881088257]
2441.jpg: [0.5555444955825806, -1.8798900842666626, -5.482223033905029, -4.898489952087402, -5.366819381713867, -2.513345718383789, -7.178252220153809, -1.436599612236023]
2457.jpg: [-0.29967057704925537, -0.3933488428592682, -4.953230381011963, -2.7860121726989746, -5.836617946624756, -5.229682445526123, -6.696963787078857, -3.925341844558716]
2459.jpg: [1.2469573020935059, -1.5367531776428223, -5.690337657928467, -4.845505714416504, -5.268327236175537, -4.875645637512207, -6.409196376800537, -2.02754807472229]
247.jpg: [-0.5207191705703735, -1.7319315671920776, -3.149282932281494, -5.65789270401001, -3.9572863578796387, -1.4052741527557373, -7.6422929763793945, -1.1433219909667969]
2473.jpg: [1.1046257019042969, -1.1392478942871094, -5.318148136138916, -4.413388252258301, -5.90360164642334, -4.985813140869141, -5.4665141105651855, -3.311781883239746]
2477.jpg: [0.8842583894729614, -1.326439619064331, -6.776778221130371, -4.942436695098877, -4.620481014251709, -4.713362216949463, -6.24782133102417, -1.7320786714553833]
2483.jpg: [-0.6028783321380615, -0.6611300110816956, -6.053285121917725, -5.660663604736328, -3.7042174339294434, -3.543468713760376, -6.877621650695801, -1.4320634603500366]
2489.jpg: [1.054357886314392, -1.1114622354507446, -6.385389804840088, -4.97449254989624, -5.596431732177734, -3.8773062229156494, -6.5513081550598145, -2.4994499683380127]
2501.jpg: [1.825701117515564, -2.6686947345733643, -3.7291274070739746, -3.562427520751953, -5.95382833480835, -4.770654201507568, -5.497426986694336, -3.676830291748047]
2653.jpg: [0.5808475613594055, -1.7854548692703247, -4.613221645355225, -5.358216762542725, -5.6462788581848145, -4.495355129241943, -4.884714126586914, -2.516404151916504]
2656.jpg: [-3.0297093391418457, -1.0184394121170044, -2.8671610355377197, -5.316341876983643, -1.9960144758224487, -4.788826942443848, -6.868314743041992, -1.510985016822815]
2672.jpg: [0.410020649433136, -3.1105799674987793, -2.3530526161193848, -4.843211650848389, -4.370715618133545, -4.785740375518799, -6.707690238952637, -1.7983142137527466]
2677.jpg: [0.22839653491973877, -3.8609020709991455, -1.9505083560943604, -0.8161638975143433, -5.980196475982666, -5.455031394958496, -5.444954872131348, -2.795893907546997]
2692.jpg: [0.8586618304252625, -4.0323662757873535, -2.2517738342285156, -1.9405525922775269, -6.272498607635498, -5.787042140960693, -3.38076114654541, -3.1030147075653076]
2710.jpg: [1.9012492895126343, -3.3915648460388184, -3.852849245071411, -3.5096724033355713, -6.3009185791015625, -4.833744525909424, -4.9070234298706055, -3.828033685684204]
2734.jpg: [1.3636773824691772, -1.343945026397705, -5.854318141937256, -5.235599040985107, -5.531045436859131, -3.604414701461792, -6.981074333190918, -2.2454800605773926]
2752.jpg: [1.5392581224441528, -1.380759358406067, -4.876893520355225, -5.513247966766357, -5.734869003295898, -4.0329718589782715, -6.712556838989258, -2.7383339405059814]
2759.jpg: [0.6648224592208862, -0.6654443144798279, -4.5723700523376465, -5.205775260925293, -5.8734564781188965, -4.947155952453613, -5.918467998504639, -3.8243556022644043]
2766.jpg: [1.6002827882766724, -1.4929447174072266, -5.3871307373046875, -4.818966865539551, -5.253688335418701, -5.236382007598877, -6.156643390655518, -3.039206027984619]
2808.jpg: [-0.9366426467895508, -1.8233823776245117, -6.3531694412231445, -5.512603282928467, -3.30592679977417, -4.406645774841309, -6.0106120109558105, -1.833916187286377]
2833.jpg: [0.4775840640068054, -4.334123611450195, -0.8131744265556335, -1.9285812377929688, -5.906574249267578, -5.087779521942139, -4.229698181152344, -2.88962721824646]
2836.jpg: [1.1332472562789917, -2.5055696964263916, -4.196772575378418, -4.170327663421631, -4.887449264526367, -4.1562910079956055, -6.95121955871582, -2.540532350540161]
2846.jpg: [0.3557084798812866, -2.2329351902008057, -2.590080976486206, -4.838470458984375, -4.620578765869141, -5.0516839027404785, -6.981010437011719, -1.4990092515945435]
2854.jpg: [0.281199187040329, -3.484880208969116, -1.900310754776001, -5.323380470275879, -4.320282936096191, -2.853832483291626, -7.2811126708984375, -1.616155743598938]
2877.jpg: [1.1063750982284546, -2.0129787921905518, -4.306781768798828, -3.9468228816986084, -5.869360446929932, -5.461349964141846, -5.501950740814209, -3.4857101440429688]
2884.jpg: [1.563064694404602, -3.632596969604492, -1.8503795862197876, -3.8316030502319336, -4.906053066253662, -4.894120216369629, -5.701813697814941, -3.298173427581787]
2888.jpg: [-0.06183981895446777, -1.5192387104034424, -0.8048375248908997, -3.967278242111206, -5.705757141113281, -3.8828604221343994, -6.045462608337402, -3.2384681701660156]
2895.jpg: [0.31171441078186035, -1.161187767982483, -4.489333152770996, -3.623286247253418, -6.275158405303955, -4.547471523284912, -6.239396572113037, -3.2896993160247803]
2903.jpg: [0.3784097731113434, -0.5440174341201782, -5.403011798858643, -4.30380916595459, -6.334404945373535, -3.969325304031372, -6.603831768035889, -2.321442127227783]
2964.jpg: [2.411332607269287, -3.501380205154419, -3.103280782699585, -2.2979228496551514, -5.639161109924316, -4.815873146057129, -5.122074127197266, -3.7670540809631348]
2971.jpg: [0.8712142705917358, -1.2508457899093628, -4.402684211730957, -4.885290622711182, -5.804347515106201, -4.6358642578125, -6.222266674041748, -2.8680059909820557]
2991.jpg: [1.5519194602966309, -3.0476720333099365, -4.359158039093018, -4.177633285522461, -5.098574161529541, -4.577558517456055, -5.912304878234863, -2.5560312271118164]
2996.jpg: [0.9215259552001953, -2.830781936645508, -0.3962383270263672, -4.137492656707764, -5.715941429138184, -4.208061695098877, -6.133701324462891, -3.4866256713867188]
3033.jpg: [0.46108710765838623, -1.716617465019226, -2.890552520751953, -4.66564416885376, -5.872543811798096, -3.5929114818573, -5.861453533172607, -3.0524187088012695]
3034.jpg: [0.3499964773654938, -1.32052743434906, -3.580315113067627, -3.249617099761963, -6.529360294342041, -4.535505294799805, -6.80341911315918, -3.3903427124023438]
3040.jpg: [1.0594980716705322, -1.534829020500183, -5.912562370300293, -4.686677932739258, -5.738574028015137, -4.310353755950928, -6.357565402984619, -2.6631226539611816]
3045.jpg: [-0.2895616292953491, -0.2427407056093216, -3.301736831665039, -4.172663688659668, -6.2155070304870605, -4.821878433227539, -5.673338890075684, -4.074555397033691]
305.jpg: [-2.8122873306274414, -0.7204355597496033, -4.894987106323242, -4.41763973236084, -3.8101553916931152, -0.4310619831085205, -7.474749565124512, -0.6406050324440002]
3062.jpg: [0.5935637354850769, -2.5771725177764893, -4.055176258087158, -4.430770397186279, -5.918276309967041, -5.859990119934082, -2.293867588043213, -3.28167462348938]
3091.jpg: [-0.5412278175354004, -0.32441675662994385, -6.7271246910095215, -4.962646007537842, -4.847832202911377, -3.260309934616089, -6.634716510772705, -2.2091245651245117]
3098.jpg: [-0.4753381609916687, -0.41099852323532104, -5.509636402130127, -5.246904373168945, -5.633888244628906, -3.0893044471740723, -6.178631782531738, -2.1599059104919434]
3106.jpg: [0.5018106698989868, -1.9056832790374756, -3.7878453731536865, -5.121265888214111, -5.5897626876831055, -3.703120470046997, -6.9724249839782715, -1.9864429235458374]
3124.jpg: [0.9085484743118286, -1.488207459449768, -3.214623212814331, -5.393708229064941, -6.203630447387695, -3.774587392807007, -6.22749662399292, -2.9660561084747314]
3132.jpg: [0.7820957899093628, -3.297856569290161, -2.135974884033203, -1.2824691534042358, -5.775445938110352, -4.921818733215332, -5.958145618438721, -4.412872791290283]
3155.jpg: [1.8752727508544922, -3.6703200340270996, -4.524008274078369, -2.1913564205169678, -5.440555572509766, -4.74229621887207, -3.998924970626831, -4.1656904220581055]
3162.jpg: [1.084639310836792, -4.1529154777526855, -2.0967941284179688, -3.54653263092041, -4.707030296325684, -4.8556084632873535, -4.340591907501221, -3.8919265270233154]
3187.jpg: [0.24896475672721863, -2.220898389816284, -2.425710439682007, -5.393665790557861, -5.399693965911865, -2.8456664085388184, -6.739067077636719, -2.399383544921875]
3190.jpg: [1.6166311502456665, -1.870151400566101, -4.9216837882995605, -4.974956035614014, -5.952023506164551, -4.37136173248291, -6.5097856521606445, -2.429227113723755]
3330.jpg: [1.0745205879211426, -2.75150990486145, -3.2709426879882812, -5.0336480140686035, -5.158603191375732, -5.423063278198242, -5.431878566741943, -2.138932943344116]
3348.jpg: [1.3779853582382202, -2.8178932666778564, -2.3927841186523438, -3.4502406120300293, -6.271488189697266, -4.706820487976074, -5.0890936851501465, -3.568340301513672]
3349.jpg: [1.3221012353897095, -0.9669106602668762, -6.01173734664917, -5.095932960510254, -4.8423333168029785, -4.173927307128906, -6.902573585510254, -3.2091565132141113]
3350.jpg: [1.524646282196045, -3.2832846641540527, -2.1180307865142822, -4.774429798126221, -4.734583377838135, -4.2050676345825195, -6.340978145599365, -2.544316053390503]
3353.jpg: [-0.10599476844072342, -1.4428740739822388, -4.962061405181885, -4.924823760986328, -5.5479416847229, -1.0328640937805176, -7.062728404998779, -2.79958176612854]
3360.jpg: [0.9471966028213501, -1.2596244812011719, -6.227639198303223, -5.0133538246154785, -5.493850231170654, -3.3686869144439697, -6.698601245880127, -2.214967727661133]
3367.jpg: [1.0553761720657349, -0.7955829501152039, -6.270097732543945, -4.57829475402832, -5.714297771453857, -4.132844924926758, -6.146106719970703, -3.4361772537231445]
3371.jpg: [0.31626883149147034, -0.38806119561195374, -6.968958854675293, -4.676130294799805, -5.8347272872924805, -3.2885541915893555, -6.29895544052124, -3.077730894088745]
3373.jpg: [0.029949119314551353, -0.42250773310661316, -5.380238056182861, -4.435613632202148, -6.287952423095703, -2.7261714935302734, -6.980578422546387, -2.4409124851226807]
3386.jpg: [0.28749239444732666, -2.0504865646362305, -4.262083053588867, -4.609741687774658, -5.484647750854492, -3.269272565841675, -6.446104049682617, -1.9014354944229126]
3389.jpg: [0.3764650821685791, -3.501223564147949, 0.0751233920454979, -5.490165710449219, -3.5110650062561035, -4.950473308563232, -4.507631301879883, -2.701964855194092]
3398.jpg: [0.8791791200637817, 0.05122561380267143, -5.426514625549316, -5.078479290008545, -5.712673187255859, -4.296733379364014, -6.164936542510986, -4.091752052307129]
3400.jpg: [0.8417944312095642, -2.5928244590759277, -0.7035635113716125, -6.000652313232422, -3.627082347869873, -4.2859272956848145, -5.917999744415283, -2.267040252685547]
3419.jpg: [0.6003496646881104, -2.214388132095337, -4.869018077850342, -5.07636022567749, -5.520914077758789, -2.3824493885040283, -7.144522666931152, -1.9993778467178345]
3421.jpg: [2.2184531688690186, -2.466095447540283, -4.752742290496826, -4.329411506652832, -5.789636135101318, -4.797843933105469, -5.58685827255249, -3.3770062923431396]
3485.jpg: [1.7309494018554688, -2.1847710609436035, -4.9437150955200195, -3.9304707050323486, -5.990292072296143, -4.568223476409912, -6.011890888214111, -2.5207412242889404]
394.jpg: [0.4992993474006653, -1.0376193523406982, -6.250459671020508, -5.0101094245910645, -5.516974449157715, -3.00360107421875, -7.02449369430542, -2.133121967315674]
4001.jpg: [-0.18741729855537415, 0.8585166931152344, -4.254788398742676, -4.672711372375488, -6.427052974700928, -4.293398380279541, -7.150092124938965, -2.572219133377075]
4002.jpg: [-4.059112548828125, 3.273791551589966, -3.603877067565918, -4.684119701385498, -3.392127752304077, -4.863177299499512, -4.543407917022705, -3.7340009212493896]
4003.jpg: [-1.2787744998931885, -0.5471401810646057, -5.468061447143555, -5.816380977630615, -4.739706993103027, -2.5709283351898193, -6.632104396820068, -1.1902146339416504]
4005.jpg: [0.09130912274122238, -0.11903505027294159, -6.070301055908203, -4.759117603302002, -5.50975227355957, -1.9905765056610107, -7.182984828948975, -3.5072038173675537]
4007.jpg: [-0.8155428171157837, -0.39634060859680176, -2.2249348163604736, -6.0660834312438965, -5.725640773773193, -3.9332921504974365, -6.287360668182373, -1.691176414489746]
4008.jpg: [0.6325557231903076, -0.7728899121284485, -2.8427112102508545, -5.475672721862793, -5.561295509338379, -4.56359338760376, -6.764565944671631, -3.904340982437134]
4009.jpg: [-2.6411314010620117, 2.1032631397247314, -5.855399131774902, -4.390537261962891, -6.360578536987305, -3.151712656021118, -6.496935844421387, -2.770322799682617]
4011.jpg: [-4.2318434715271, 3.8508479595184326, -4.217007160186768, -3.502042770385742, -5.754266262054443, -4.115877151489258, -5.225914001464844, -4.001100063323975]
4012.jpg: [1.5300673246383667, -2.6713197231292725, -2.9489266872406006, -5.043705940246582, -5.575836658477783, -4.398143291473389, -6.201116561889648, -2.825094699859619]
4013.jpg: [-3.4994983673095703, 0.8870478868484497, -1.2035239934921265, -2.5130345821380615, -5.7280402183532715, -4.807681560516357, -5.425980091094971, -3.88590669631958]
4014.jpg: [-3.450242519378662, 2.6375973224639893, -4.7969560623168945, -3.478233814239502, -5.7822651863098145, -2.675936222076416, -6.175275802612305, -4.377324104309082]
4015.jpg: [-3.507350206375122, 1.5318078994750977, -3.2061452865600586, -4.224839687347412, -5.9429240226745605, -2.305525779724121, -7.153058052062988, -2.8895413875579834]
4016.jpg: [-0.6512303352355957, 0.19889135658740997, -4.685679912567139, -5.102345943450928, -4.422680377960205, -5.59260368347168, -6.681465148925781, -1.747543215751648]
4018.jpg: [-2.852057933807373, 2.3651645183563232, -5.7649335861206055, -5.0632548332214355, -5.035426139831543, -2.759042978286743, -6.850468635559082, -2.662558078765869]
4020.jpg: [1.2326321601867676, -2.046412706375122, -5.658456325531006, -4.912741184234619, -5.303153991699219, -3.230648994445801, -7.1489176750183105, -2.45371150970459]
4021.jpg: [-0.44244757294654846, 0.06666450202465057, -5.664859294891357, -4.952363967895508, -5.678569793701172, -3.349445343017578, -7.460434913635254, -2.4824728965759277]
4022.jpg: [-2.758023262023926, 1.4986844062805176, -5.331767559051514, -4.093947410583496, -5.5900983810424805, -2.8725638389587402, -6.52560567855835, -2.8373870849609375]
4026.jpg: [1.262924313545227, -1.5301477909088135, -5.1504621505737305, -5.249903678894043, -5.27324914932251, -4.491845607757568, -6.84892463684082, -2.399156093597412]
4027.jpg: [1.1820403337478638, -1.4079349040985107, -6.780475616455078, -4.439837455749512, -5.194507598876953, -4.834796905517578, -5.8210320472717285, -2.4285569190979004]
4028.jpg: [0.7223953008651733, -0.5319269299507141, -6.556759357452393, -4.848422527313232, -5.543245315551758, -3.5766372680664062, -6.795575141906738, -2.5497663021087646]
4029.jpg: [-0.8689303398132324, 0.3968711197376251, -4.5138654708862305, -5.22069787979126, -5.733019828796387, -1.6247508525848389, -7.673468112945557, -2.9588499069213867]
4030.jpg: [-1.3401148319244385, 2.0111243724823, -5.614394664764404, -5.683412075042725, -5.403988361358643, -3.8093795776367188, -6.7321085929870605, -3.484833240509033]
4032.jpg: [-0.6737808585166931, 0.2786810100078583, -5.815276622772217, -4.397793769836426, -6.245732307434082, -3.4254250526428223, -7.111669540405273, -1.8970563411712646]
4033.jpg: [-3.0498263835906982, 1.8825006484985352, -3.9036550521850586, -4.406810760498047, -6.001303195953369, -1.9868109226226807, -7.174919128417969, -2.5812432765960693]
4034.jpg: [-2.657214403152466, 3.235527992248535, -5.998117923736572, -4.763779640197754, -4.761610507965088, -4.024977207183838, -5.867559432983398, -4.055561065673828]
4035.jpg: [-0.29106491804122925, 0.47535964846611023, -4.327009677886963, -5.1240363121032715, -5.701765060424805, -5.451478481292725, -6.411252498626709, -3.0847342014312744]
4036.jpg: [0.15650127828121185, -1.3165593147277832, -2.8789374828338623, -5.671237468719482, -5.73731803894043, -3.199232816696167, -6.900942325592041, -2.5699574947357178]
4037.jpg: [-2.038684606552124, 0.3824292719364166, -5.155115127563477, -5.797385215759277, -4.2706618309021, -2.878103256225586, -7.610044479370117, -1.0460377931594849]
4038.jpg: [-0.3706129789352417, -2.50567626953125, -3.088008403778076, -1.5023301839828491, -5.960452079772949, -5.642262935638428, -5.465433120727539, -3.271392345428467]
4039.jpg: [1.4773645401000977, -1.038513422012329, -5.922001838684082, -4.493973731994629, -5.404833793640137, -3.80393648147583, -6.74953556060791, -3.3311219215393066]
4040.jpg: [-0.7050970792770386, -0.08230005204677582, -6.450023651123047, -4.130959510803223, -6.13881254196167, -3.2754080295562744, -6.623388290405273, -2.0465967655181885]
4046.jpg: [-0.7083137035369873, 0.7842093706130981, -5.816763401031494, -4.696334362030029, -6.040068626403809, -2.3085391521453857, -7.34612512588501, -2.765495538711548]
4047.jpg: [-0.8914801478385925, 0.2442491501569748, -5.582192897796631, -4.420422077178955, -6.114640712738037, -2.4483652114868164, -7.475766181945801, -2.046717405319214]
4048.jpg: [0.28741732239723206, -0.7729771137237549, -6.204730987548828, -5.092462539672852, -5.472393035888672, -2.927733898162842, -7.169492244720459, -2.2359437942504883]
4049.jpg: [-3.0814192295074463, 3.190328359603882, -5.699990272521973, -4.880067348480225, -5.59434700012207, -2.5871880054473877, -6.175192832946777, -3.460324287414551]
4050.jpg: [-2.873434543609619, 2.7175915241241455, -4.647287845611572, -4.299758434295654, -5.60584831237793, -3.670766592025757, -6.068485736846924, -4.320374965667725]
4051.jpg: [-1.7116467952728271, 2.16442608833313, -5.858684539794922, -5.253995895385742, -6.053316593170166, -4.283642292022705, -5.763801097869873, -3.435628890991211]
4052.jpg: [0.6212411522865295, -0.19815488159656525, -3.557570457458496, -5.643819332122803, -6.4208197593688965, -4.151308536529541, -6.408310890197754, -3.8542518615722656]
4053.jpg: [0.5375380516052246, -0.6830801963806152, -5.253687858581543, -5.687727451324463, -5.632483005523682, -3.4912753105163574, -7.199042797088623, -2.835099697113037]
